#OTU ID	Blank2	Blank3	NTC1	NTC2	R1	R10	R11	R12	R13	R14	R15	R16	R2	R3	R4	R5	R6	R7	R8	R9	taxonomy
159bb8eff5cb180ea4d0f450902aa3bf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12;f__UBA1067;g__RUG572;s__RUG572 sp902802945
1e7e2e0bb2a82fce4eadad2cb7430a13	6	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio
072d0c821472d8f4e89765858ef1dc0c	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__Anaeroplasmataceae;g__Anaeroplasma;s__Anaeroplasma sp024695025
9e0b915cf223e6d200e3333e870e0dd5	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA1711
f7d02ed51963a08c3c4a8d2e2cc11e48	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__UBA1752;s__UBA1752 sp015065165
0d6eab5d84d0c2833a069611b86d655a	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__Caccovivens
84cdc8ce6a4779f765e8250d64220dbb	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae
b8ce250e7d67a3091e5c10fcd69b1421	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales
c6daa4faeb24da43a2f17ae429007e89	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Limimorpha;s__Limimorpha sp001543395
e03bd63a99cb3721167d2f351f1032c8	0	0	0	0	16	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales
5a65c48fde157b837427c2b621b4aa30	0	0	0	0	6	0	0	0	9	0	0	0	0	0	0	0	5	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia
367ce9e2eedb77614e90b33e52fcda8c	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269
0d81d9f3d0df207721453d92bb0c01a9	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	10	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp944393135
934a36dc61c5e8762b6b829c9c1f87e5	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	12	d__Bacteria
3f9e1afddac7afab1698f257b1460b59	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	12	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12;f__UBA1067;g__UBA1067;s__UBA1067 sp004551905
49d02c1ec6f1cb7bd727e25fb46ca005	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	12	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella
8c87c3e903aa396da6edda25a87a93a3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	17	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rs-D84;f__CACZYB01;g__CACZYB01;s__CACZYB01 sp944392955
61b69c548e63b1d19a03af19db216127	0	0	0	0	0	0	0	0	10	0	0	7	0	0	0	0	3	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
a1da9925621686b3fe82817e38ca807f	0	0	0	0	0	0	0	0	6	0	0	0	0	7	7	0	0	0	0	0	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__UBA9732;s__UBA9732 sp902781545
69195e26af3e63dc760ef34b4973482b	0	0	0	0	0	0	0	0	4	0	0	0	0	0	5	0	0	0	11	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp017443345
036c0f992ee31848d55937dd539efde8	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__RUG740
4e647ac265072ed9b075902931472d8a	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12;f__UBA1067;g__UBA1067;s__UBA1067 sp902799385
3c129dccd6a1875906420a9c78a5cdf0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae
0559d45c8c3bf931ca12bb744854f062	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Methanarcanum;s__Methanarcanum hacksteinii
a5b24ca13b1b4504b3ab91b5898d9f9e	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_C;c__Negativicutes
7ae530495e5f3ffaf383cccc280e5316	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__RUG14219;s__RUG14219 sp022641775
aa2f1b106f3b9757472942de61d327b8	0	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
132e40cf11e5b9423e88774e012e4e78	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp022483465
ad21048eb3a0fdbeddc56fcded7f2d09	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	18	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__SFLA01;s__SFLA01 sp004553575
b124945596d9756e0e1f68b40dae0f15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__PWPN01;g__JAAXZI01;s__JAAXZI01 sp012719955
67712a0b00f2ccf45c2217e6c6b4ab1e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__CALVLD01;s__CALVLD01 sp944336475
088616361eee3be5a1a4b5b1a9294bde	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	5	0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Pasteurella
3c79cb3339868c30f00b9a04e1b220f2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp900317065
2109e8edc3b8f7c500783ab1356cc006	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
3ae793faf4c858a10fa2e2846dec26dc	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp017547165
fc34497c6ba9944e5ae3db9958bc827d	0	0	0	0	15	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900313615
11efc1f1c6c001476fd1666589d02ae3	0	0	0	0	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	9	d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales
888daca17c34efd68b901df4e0a66524	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__RUG740;s__RUG740 sp017569285
03d8a647f56cdd88f4423f3ee45baaa2	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
d21477104ba76d7a53e1f7fbda3b5b5e	0	0	0	0	0	8	0	0	0	2	0	0	0	0	0	0	0	0	0	9	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp004560275
15d575df6938a20e2e82ead782515ed3	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae
aa9bca6573f24cefd31cbdee2d616e27	0	0	0	0	0	0	13	6	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales
505eabb8b551d3af383dc52deae781a0	0	0	0	0	0	0	13	6	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-977;g__UBA11549
3889d132b334bcccf7523ef480077d0f	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella
2ff582a29a49c52b838194ff4c138914	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium
8bd9ebcefbbd114e463dc9e3b01c0082	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rs-D84;f__Rs-D84;g__Enterousia;s__Enterousia sp016301865
636ee0d2bba6168a2565ac83086fc206	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp900318955
1d0934f2a77e536e2d6415a94395c498	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio
6761e389ca778c84d5f06c9263f8b4e4	0	0	0	0	0	0	0	0	13	0	0	0	0	6	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16
9159a09c64cdb76065bbe7403d52e5d5	0	0	0	0	0	0	0	0	9	0	0	0	0	0	10	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus
cbcfc63f9aabc76fc9d233364fa29962	0	0	0	0	0	0	0	0	8	0	0	0	0	6	5	0	0	0	0	0	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_D;s__Methanobrevibacter_D filiformis
331a73fdac89635b8ea7ebffbe29cec1	0	0	0	0	0	0	0	0	7	0	0	0	0	0	12	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp900318955
89120a04cccc5870eced31e11e04a0b8	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__RUG740
20ec8438598bf504b3b19e912d6990f6	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Raoultibacter
f6797561d120659d0e5f09167ca18dbc	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12;f__UBA1067
e1fd8d11497451dbe56de1d2c17e637a	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	6	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12;f__UBA1067
f7d3e51119b280168c248fc8da050aa2	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	8	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__Caccovivens
351d09532ad929b08290ada9f7d3b589	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	6	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella
65b905fdad227d30e53562e4e9874a10	0	0	0	0	0	0	0	0	0	0	0	5	7	0	7	0	0	0	0	0	d__Bacteria;p__Bacillota;c__Bacilli;o__Thermoactinomycetales;f__Thermoactinomycetaceae
614dffd92684fed9bd308b2ec91a02f6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	15	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__UMGS882;s__UMGS882 sp905235695
df6634591f33d799c0c95646badc8e9c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae
8f5db2c7cd8175a7253361884ef4d28c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Opitutus;s__Opitutus terrae
20263311fb8de81cc6fdf8e5ea843eec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	11	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1865;s__UMGS1865 sp944391805
e037fe715f83cff7fa385e5ab33e272f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	d__Bacteria
3eaf6bf067a328db50075222bb73d686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	d__Bacteria;p__Elusimicrobiota;c__Endomicrobia;o__Endomicrobiales;f__Endomicrobiaceae;g__RUG658;s__RUG658 sp905234925
50d5115c2137539bbecbe48de2d2104c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	d__Bacteria
6bd0e3ccfcfebdf4216fb847e1220c2a	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Limimorpha;s__Limimorpha sp001543395
8f62b8cb94ff3266e1912607022eae0b	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Sporobacter
3f5494434eb068f3c71d58eddd50f411	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Limimorpha;s__Limimorpha sp001543395
f887de932a34d684fedc9f18435ae32f	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__CAG-196;s__CAG-196 sp016287985
7574a57e8059d1517bf5e14856890593	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae
9f104e35b74d93c0b1edb95afb0c52e6	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Bact-11;s__Bact-11 sp902778855
5c57f31d7fbe2854afc61623dbca078f	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Flexilinea;s__Flexilinea sp902786265
2ee7411b5e91db8408b5877bc32131f0	0	0	0	0	12	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia
86bfc486b647d3cefb67aa4276805a9e	0	0	0	0	11	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia
53adfa66de0f51051f7874dc0d8b26f2	0	0	0	0	5	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella
909eb37f0077b9f85486e8eb6296ea47	0	0	0	0	0	11	0	0	0	7	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA1711;s__UBA1711 sp001543385
d2bfeadbd4723093e2d0c2f5036863bb	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	8	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000435075
7bb7f8bda099be702fdc85f837aff432	0	0	0	0	0	9	0	0	0	5	0	0	0	0	0	0	0	0	0	4	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae
820574e6392ecc6e13763d5bc3c0e47d	0	0	0	0	0	8	0	0	0	5	0	0	0	0	0	0	0	0	0	5	d__Bacteria;p__Bacillota_A;c__Clostridia
f5e5f8a16f2e6f68620cca841a94e3f0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	11	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__UBA9783;g__UBA1183;s__UBA1183 sp934700265
fe39db4912f31888e9b5258d971386e3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	14	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales
047d17a3147d93bff2cd505e00b85390	0	0	0	0	0	3	0	0	0	11	0	0	0	0	0	0	0	0	0	4	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Methanomethylophilus;s__Methanomethylophilus sp000350305
e8c2f0cd340bba0768de38f6b259f4ca	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__UBA1436
81044e68c0453b803b676c62d09bd8c4	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__UBA1174;s__UBA1174 sp902787065
95f0f35ee35743330c9472c28752fb63	0	0	0	0	0	0	13	5	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bdellovibrionota;c__UBA2361;o__UBA2361
1fdd3e852344854aa6b8a0b98884bc28	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12;f__UBA1067
b4731f6618b2aec61182f7570a0acf1a	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4334;s__UBA4334 sp017448965
2dd9d426a258aa2b176d2bbf1c22406b	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12;f__UBA1067
9a3a8709a3e8477400590ae60ab78fff	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372
d3a35d072f0bf30492b6b44ce11154ab	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae
7914491e87fcf71a92593b91ac425b5d	0	0	0	0	0	0	0	4	0	0	0	0	0	5	0	0	0	0	0	9	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D bryantii_A
35ba5ab5a0fb3f17b36f27c37c9b7098	0	0	0	0	0	0	0	0	14	0	0	0	0	4	0	0	0	0	0	0	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__UBA1829;s__UBA1829 sp900549045
659919278f3efaf00f73e3d94cb17dc5	0	0	0	0	0	0	0	0	13	0	0	0	0	0	5	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000435075
a475e3f3d5292a5e3d769f9a97811126	0	0	0	0	0	0	0	0	6	0	0	0	0	4	8	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1213;s__UBA1213 sp900315875
216e2763a9d3ad2737df7f8a6619ef5d	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12;f__UBA1067;g__UBA1067;s__UBA1067 sp902799385
08bb24cdd1ca3b31c6fbbf607977e47d	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales
1ceda13d2d727a721ed1391cb7118731	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
f4952ee8d8ae906dac43b94cc54c7e3e	0	0	0	0	0	0	0	0	0	0	2	0	14	0	0	0	0	0	2	0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales
492681aa9a93f1bacf4917ffd17d14c3	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	12	0	0	0	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12;f__UBA1067;g__RUG572;s__RUG572 sp934667295
620a1ca768031100b3149c4549a5c33d	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__Avispirillum;s__Avispirillum sp011957885
59af34425977bc420aae40d4688d387d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138
526ffc4ef232f178e75abcb34895b296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	16	0	0	0	d__Bacteria;p__Bacillota_B;c__Dehalobacteriia;o__UBA4068;f__UBA5755;g__Avidehalobacter;s__Avidehalobacter sp022797295
8118a0810c898ac3ce49c0fb5523cfe7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Porcincola;s__Porcincola intestinalis
0ece1ffcafba911ebe0e150c3fef204d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269
ad9092b7570ab1dcc32ee0c45cf8f59e	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter
9d0dba25836eb97ca7bb4a74ac2561e3	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA1066;s__UBA1066 sp900317045
5dc969b55276aee32eb9c28ab8adf78d	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae
6bae33ee13ac7eea6010a3b6e4ca23d5	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp016291085
e5202adb2b36097199c18fb12491fca6	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__RUG14156;g__MGBC122484;s__MGBC122484 sp910577395
b1482d1dfd0c32ab61fff7ab83fc0946	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900313615
efa6811d881eec1951c8afbccd950a1f	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides
248d44372b214d4a2cca54fbab0abd6a	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__Avispirillum;s__Avispirillum sp011957885
be798d23a3458802f0ccc15414592f56	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__Avispirillum;s__Avispirillum sp011957885
30d48c90c611775f6cbe20da8606930f	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae
